id,record_date_from,allegiance,person,county,parish,latlng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,1664/10/,Royalist,"Thomas Jeanes of Stalbridge, Dorset",dorset,stalbridge,"50.9591,-2.37619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,1664/10/,Royalist,"Richard Toogood of Stourton Caundle, Dorset",dorset,stourton caundle,"50.9327,-2.40739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,1664/10/,Royalist,"John Curtis of Sherborne, Dorset",dorset,sherborne,"50.9486,-2.52000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,1664/10/,Royalist,"Thomas Coward of Sherborne, Dorset",dorset,sherborne,"50.9486,-2.52000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,1664/10/,Royalist,"Nicholas Fisher of Shrowton, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,1664/10/,Royalist,"Thomas Keynell of Marnhull, Dorset",dorset,marnhull,"50.9695,-2.31731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,1664/10/,Royalist,"Thomas Downe of Marnhull, Dorset",dorset,marnhull,"50.9695,-2.31731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,1664/10/,Royalist,"Walter Scott of Stalbridge, Dorset",dorset,stalbridge,"50.9591,-2.37619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,1664/10/,Royalist,"John Coombe of Shrowton, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,1664/10/,Royalist,"Richard Call of Hinton St Mary, Dorset",dorset,hinton st mary,"50.9453,-2.30656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,1664/10/,Royalist,"Richard Reade of Stour Provost, Dorset",dorset,stour provost,"50.9930,-2.29682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,1664/10/,Royalist,"Thomas Ames of Child Okeford, Dorset",dorset,child okeford,"50.9132,-2.23627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,1664/10/,Royalist,"William Ames of Child Okeford, Dorset",dorset,child okeford,"50.9132,-2.23627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,1664/10/,Royalist,"Richard Marks of Child Okeford, Dorset",dorset,child okeford,"50.9132,-2.23627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,1664/10/,Royalist,"John Hoffe of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,1664/10/,Royalist,"William Hurlock of Okeford Fitzpaine, Dorset",dorset,okeford fitzpaine,"50.8984,-2.27588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,1664/10/,Royalist,"Roger Sheperd of Okeford Fitzpaine, Dorset",dorset,okeford fitzpaine,"50.8984,-2.27588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,1664/10/,Royalist,"Thomas White of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,1664/10/,Royalist,"John Topp of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,1664/10/,Royalist,"Thomas Lambert of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,1664/10/,Royalist,"Thomas Phelps of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,1664/10/,Royalist,"Thomas Berriman of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,1664/10/,Royalist,"William Hoddinott of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,1664/10/,Royalist,"Walter Leigh of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,1664/10/,Royalist,"John Stanley of Fifehead Magdalen, Dorset",dorset,fifehead magdalen,"50.9927,-2.31513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,1664/10/,Royalist,"Thomas Bowden, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,1664/10/,Royalist,"Robert Berriman of Sturminster Newton, Dorset",dorset,sturminster newton,"50.9273,-2.30510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,1664/10/,Royalist,"Thomas Webber of Buckhorn Weston, Dorset",dorset,buckhorn weston,"51.0216,-2.34946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,1664/10/,Royalist,"Thomas Stanley of Buckhorn Weston, Dorset",dorset,buckhorn weston,"51.0216,-2.34946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,1664/10/,Royalist,"John Norris of Milton, Dorset",dorset,milton abbas,"50.8179,-2.27356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7462,1664/10/,Royalist,"John Warren of Marnhull, Dorset",dorset,marnhull,"50.9695,-2.31731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,1664/10/,Royalist,"Giles Martin of Milton Abbas, Dorset",dorset,milton abbas,"50.8179,-2.27356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,1664/10/,Royalist,"Edward Toogood of Stourton Caundle, Dorset",dorset,stourton caundle,"50.9327,-2.40739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,1664/10/,Royalist,"Thomas Hatcher of Marnhull, Dorset",dorset,marnhull,"50.9695,-2.31731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,1664/10/,Royalist,"Thomas Snook of Stalbridge, Dorset (2)",dorset,stalbridge,"50.9591,-2.37619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,1664/10/,Royalist,"Thomas Parsons of Hilton, Dorset",dorset,hilton,"50.8251,-2.31054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,1664/10/,Royalist,"John Hardy of Hilton, Dorset",dorset,hilton,"50.8251,-2.31054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,1664/10/,Royalist,"Robert Clarke of Fifehead, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,1664/10/,Royalist,"Thomas Day of Mappowder, Dorset",dorset,mappowder,"50.8539,-2.37689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9528,1664/10/4,Royalist,"George Bell of Thornton, North Riding of Yorkshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9525,1664/10/4,Royalist,"William Wilson of Scawton, North Riding of Yorkshire","yorkshire, north riding",scawton,"54.2445,-1.15790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9521,1664/10/4,Royalist,"Edward Richmond of Kirby Malzeard, West Riding of Yorkshire","yorkshire, west riding",kirkby malzeard,"54.1657,-1.64508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9518,1664/10/4,Royalist,"Edward Shearwood of Bulmer, North Riding of Yorkshire","yorkshire, north riding",bulmer,"54.1006,-0.934466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9515,1664/10/4,Royalist,"Thomas Johnson of Sheriff Hutton, North Riding of Yorkshire","yorkshire, north riding",sheriff hutton,"54.0891,-1.00555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,1664/10/4,Royalist,"Leonard Newman, Hampshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,1664/10/4,Royalist,"Lawrence Broadway, Hampshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,1664/10/4,Royalist,"Christopher Prince, Hampshire (HPS0003QSOB) 2",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,1664/10/4,Royalist,"Joane Herring, Hampshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,1664/10/4,Royalist,"Robert Price of Wrexham, Denbighshire",denbighshire,wrexham [wrecsam],"53.0462,-2.99313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,1664/10/4,Royalist,"Tyddyr David of Llanraeadr, Denbighshire",denbighshire,llanraeadr,"53.1605,-3.37456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,1664/10/4,Royalist,"Thomas John Lewis of Llanrwst, Denbighshire",denbighshire,llanwrst,"53.1416,-3.79401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,1664/10/4,Royalist,"Moris Jones of ?Pirce, Denbighshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,1664/10/4,Royalist,"John ap Richard of Ruabon, Denbighshire",denbighshire,ruabon,"52.9871,-3.04161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,1664/10/4,Royalist,"William Evans of ?Denlighmore, Denbighshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,1664/10/4,Royalist,"David Lewis, Denbighshire (1)",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,1664/10/4,Royalist,"Thomas ap Richard of Wrexham, Denbighshire",denbighshire,wrexham [wrecsam],"53.0462,-2.99313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,1664/10/4,Royalist,"David Davies of Holt, Denbighshire",denbighshire,holt,"53.0785,-2.88237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,1664/10/4,Royalist,"Rowland Lewys of Wrexham, Denbighshire",denbighshire,wrexham [wrecsam],"53.0462,-2.99313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,1664/10/4,Royalist,"Robert ap David of Llanfair, Denbighshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,1664/10/4,Royalist,"Gabriel Hughes of Wrexham, Denbighshire",denbighshire,wrexham [wrecsam],"53.0462,-2.99313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,1664/10/4,Royalist,"Robert Ball of Erbistock, Denbighshire",denbighshire,erbistock,"52.9685,-2.96647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,1664/4/,Royalist,"Symon Streete of Weymouth, Dorset",dorset,wyke regis,"50.6096,-2.45456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,1664/4/,Royalist,"Walter Meech of Charminster, Dorset",dorset,charminster,"50.7331,-2.45603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,1664/4/,Royalist,"Thomas Ford of Fordington, Dorset",dorset,fordington,"50.7156,-2.42953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,1664/4/,Royalist,"Matthew Haggard of Dorchester, Dorset",dorset,0,"50.7107,-2.44020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,1664/4/,Royalist,"John Harris of Puddletown, Dorset",dorset,puddletown,"50.7489,-2.34687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,1664/4/,Royalist,"John Butt of Puddletown, Dorset",dorset,puddletown,"50.7489,-2.34687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,1664/4/,Royalist,"John Penny of Piddletrenthide, Dorset",dorset,piddletrenthide,"50.7968,-2.41936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,1664/4/,Royalist,"Hugh Phelps of Piddletrenthide, Dorset",dorset,piddletrenthide,"50.7968,-2.41936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7291,1664/4/,Royalist,"George Sherman of Dorchester, Dorset",dorset,0,"50.7107,-2.44020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,1664/4/,Royalist,"William Drayton of Ilsington, Dorset",dorset,puddletown,"50.7259,-2.34717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,1664/4/,Royalist,"Thomas Stroude of Puddletown, Dorset",dorset,puddletown,"50.7489,-2.34687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,1664/4/,Royalist,"John Meaders of Puddletown, Dorset",dorset,puddletown,"50.7489,-2.34687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,1664/4/,Royalist,"Nicholas Burd of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,1664/4/,Royalist,"Henry Peirce of Broadwey, Dorset",dorset,broadwey,"50.6502,-2.47032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,1664/4/,Royalist,"Francis Phillpott of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,1664/4/,Royalist,"Samuell Ford of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,1664/4/,Royalist,"Robert Mullens of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,1664/4/,Royalist,"William Hardy of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,1664/4/,Royalist,"John Hardy of Abbotsbury, Dorset",dorset,abbotsbury,"50.6663,-2.59898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
